PROBE_ID	cal27_1	cal27_2	cal27_3
ILMN_1756939	5.19817	4.43383	4.58862
ILMN_1844083	5.52272	5.01745	5.42652
ILMN_1754410	3.8996	4.6254	2.93381
ILMN_3241041	5.12355	5.76862	5.14006
ILMN_3242407	4.8369	4.29211	3.81779
ILMN_2152429	7.78672	7.91202	7.48819
ILMN_1753265	6.95597	7.19582	7.07022
ILMN_3247187	6.19606	5.97581	5.63762
ILMN_1696035	5.25817	5.03801	4.42181
ILMN_2223350	7.10258	7.71658	7.37668
ILMN_1658494	7.6735	8.04599	7.88111
ILMN_2042792	5.05555	5.16238	5.40897
ILMN_1773388	4.89503	5.28633	5.37394
ILMN_2196550	4.78265	4.91569	5.24975
ILMN_2391551	8.7177	8.45655	8.79824
ILMN_1795128	8.28852	8.39759	8.20553
ILMN_2285585	4.91905	4.68209	5.03046
ILMN_1660754	7.07828	7.15147	6.24207
ILMN_2206294	5.2542	4.70918	5.77631
ILMN_1726054	5.07172	5.20777	5.29102
ILMN_1682774	8.69053	9.23603	8.48754
ILMN_1680178	5.06039	4.47487	4.58693
ILMN_3181474	4.58503	4.93911	4.98271
ILMN_1736816	7.82578	8.11517	8.39859
ILMN_1797475	4.73192	4.85174	4.47252
ILMN_1693431	6.4235	5.60275	5.83784
ILMN_1696048	4.34855	4.28897	4.85525
ILMN_1761486	9.57015	9.84728	9.26639
ILMN_1759486	4.66761	3.64747	4.52631
ILMN_3246728	4.50764	4.93073	4.42005
ILMN_3243945	9.64865	9.85981	9.48449
ILMN_1709319	4.44164	4.79523	4.46649
ILMN_1755882	7.25399	6.88672	7.07756
ILMN_1760613	5.56912	4.9042	5.36446
ILMN_1700276	9.10164	9.0143	8.70125
ILMN_1758093	5.24366	5.98388	6.4519
ILMN_1740165	7.27626	6.6853	7.57635
ILMN_2374076	7.59735	7.79833	7.64326
ILMN_1769757	7.79923	7.96756	7.6588
ILMN_1807667	5.56643	5.6373	4.85685
ILMN_2083789	4.38046	4.92884	3.44527
ILMN_1666208	9.32483	9.04038	9.42155
ILMN_3269775	8.77212	8.676	8.47226
ILMN_3193306	8.94897	9.11305	8.84134
ILMN_1660812	5.28197	5.51474	5.01857
ILMN_1706305	10.9842	10.9451	10.4863
ILMN_2055218	5.50233	5.23609	5.30642
ILMN_1699091	4.76318	5.59345	5.30138
ILMN_2265093	6.33292	6.42931	6.22276
ILMN_1682102	4.62906	4.74509	5.19772
ILMN_1777708	5.62502	5.5256	5.65571
ILMN_1771629	6.49874	6.90219	6.73517
ILMN_1692588	5.31949	5.37512	5.54645
ILMN_1704238	6.62252	6.81404	6.45592
ILMN_1804908	5.76902	5.73629	5.70517
ILMN_1712748	8.73007	8.86503	8.37382
ILMN_2181883	7.72273	7.67634	6.73612
ILMN_2186858	8.42575	8.26197	8.17849
ILMN_1713744	5.1434	5.33028	5.56466
ILMN_1734440	7.38443	7.59282	7.68288
ILMN_2111918	8.75747	9.01011	8.38477
ILMN_1680781	8.93417	9.14524	9.03917
ILMN_2287082	3.0356	4.04008	3.42474
ILMN_1781102	7.50226	7.51906	7.4565
ILMN_2394193	7.50952	8.01526	7.67951
ILMN_1684357	4.04744	4.65478	4.4258
ILMN_3307206	5.66439	4.34025	5.09734
ILMN_1685781	8.98615	8.84035	7.9811
ILMN_2193315	8.03824	7.95468	7.82336
ILMN_1788787	4.55492	5.51423	5.12742
ILMN_1669545	4.58981	5.45781	5.68978
ILMN_1760222	5.05258	4.77956	5.38016
ILMN_1806825	5.98634	5.99299	6.46563
ILMN_1699676	8.67964	8.62149	8.2386
ILMN_1740883	3.79829	4.44037	4.53309
ILMN_2053281	9.05649	9.28552	8.98615
ILMN_1667374	8.31575	8.46197	8.0497
ILMN_1662895	4.76283	4.40469	5.09514
ILMN_2078724	10.6402	9.83921	10.6226
ILMN_1661945	13.4677	13.3094	13.0231
ILMN_1721106	8.94369	8.72727	8.7791
ILMN_1775121	5.19302	5.42813	5.14646
ILMN_1669287	4.43783	5.16874	4.89094
ILMN_1696708	11.2805	11.2291	11.2581
ILMN_2114190	3.64798	3.89425	5.22105
ILMN_1784464	5.22201	5.24058	5.38857
ILMN_3261811	6.04907	6.45807	5.77285
ILMN_3187771	7.59529	7.61736	7.22042
ILMN_1711543	7.69139	8.56925	8.199
ILMN_2393450	11.9042	12.0871	12.0065
ILMN_1673846	4.92334	5.24267	5.2915
ILMN_3243606	7.05406	7.12641	6.96938
ILMN_3187462	4.92865	5.22965	5.02971
ILMN_1728272	4.22996	5.12241	3.64985
ILMN_1687718	5.01664	4.36433	5.15798
ILMN_1756877	9.90921	9.27284	9.18474
ILMN_1693951	4.99781	4.90384	5.3682
ILMN_1689560	4.74781	5.71621	5.10695
ILMN_1654386	5.6549	4.7218	5.07753
ILMN_1682255	4.77058	4.17318	3.89662
ILMN_1756091	4.73126	4.65085	5.24359
ILMN_2157709	6.66072	6.28422	5.86809
ILMN_1799563	5.17024	4.58034	4.40307
ILMN_1652722	9.3071	9.21437	9.04109
ILMN_1698085	6.38024	6.19305	6.48803
ILMN_1807728	4.77303	4.80564	4.14207
ILMN_1807031	6.06922	5.79285	5.5569
ILMN_1779279	9.32998	9.80283	10.1072
ILMN_1796377	4.68143	4.47348	4.68845
ILMN_2138745	4.37912	5.38586	5.05628
ILMN_3178849	4.82164	5.38506	4.96934
ILMN_2185077	5.17218	5.66915	5.64165
ILMN_2185072	4.96989	4.29154	4.26782
ILMN_1804396	9.37431	8.82313	8.39249
ILMN_2297373	4.46556	4.48186	5.04206
ILMN_2412922	6.15026	7.0624	7.40511
ILMN_1763091	8.54909	8.86461	8.76576
ILMN_1806456	5.75086	5.15992	5.74048
ILMN_2147345	4.59162	3.77176	4.21194
ILMN_1668914	5.44251	5.11788	4.65488
ILMN_1718925	4.68312	5.4902	5.51599
ILMN_2154853	4.67195	4.75249	4.14544
ILMN_3233250	4.34025	4.31526	4.95083
ILMN_3190621	4.93461	5.0678	4.56729
ILMN_3259751	4.58042	4.22295	4.02586
ILMN_3247639	4.46472	4.69333	4.75683
ILMN_3268799	4.69165	4.79649	5.3245
ILMN_3180114	5.36877	4.98717	5.19082
ILMN_1803300	5.2861	5.36383	5.16152
ILMN_1670143	4.63509	4.7585	4.61146
ILMN_1658628	5.0923	5.44638	5.25096
ILMN_2194388	6.07983	6.20717	6.0087
ILMN_1773017	7.54099	7.57579	7.11872
ILMN_1790688	5.40098	5.08864	4.89699
ILMN_1657111	8.60476	9.02384	9.07763
ILMN_1750352	5.04374	5.14243	4.52378
ILMN_1686082	7.19922	7.62989	7.1961
ILMN_1653553	9.08654	9.18102	9.19866
ILMN_1690443	7.8688	6.92054	7.26911
ILMN_2134381	12.0182	11.2486	11.1778
ILMN_1724897	8.03212	8.12029	8.14449
ILMN_1657744	7.84563	7.90189	7.60836
ILMN_1801053	5.57483	4.77828	4.71346
ILMN_1737699	5.99877	5.30263	5.38038
ILMN_1696031	5.94337	5.64061	5.70855
ILMN_2372241	4.96129	4.68835	4.72568
ILMN_1693344	5.1997	5.16197	4.90908
ILMN_3307664	4.29226	4.99272	4.5268
ILMN_1652008	9.12689	9.03032	9.39205
ILMN_2141807	8.71565	9.12782	9.19086
ILMN_2150000	11.228	11.418	11.1193
ILMN_1686373	4.57102	5.21338	5.34993
ILMN_1808956	5.3577	5.2603	4.72217
ILMN_1686662	5.64038	5.81129	5.44666
ILMN_1739854	6.3593	6.47325	6.22595
ILMN_1773848	5.42199	4.38553	5.17066
ILMN_1795984	4.29489	5.03161	4.75717
ILMN_3268535	5.60937	5.36752	5.15306
ILMN_1768855	4.20408	4.46346	4.2592
ILMN_2189406	6.80881	7.5079	7.55023
ILMN_1793729	7.45227	7.84346	7.54613
ILMN_1660585	7.20286	6.86951	6.51809
ILMN_1747217	7.87027	7.80026	7.62963
ILMN_1674662	6.81882	7.14712	6.6216
ILMN_1791376	5.34023	5.55759	4.9259
ILMN_2167858	4.94259	4.20985	4.34589
ILMN_1700169	5.47729	5.69635	4.99293
ILMN_1771326	8.39215	8.5741	8.64368
ILMN_2268026	6.86764	7.27788	7.21974
ILMN_1724016	6.15305	5.49796	5.78569
ILMN_1795524	7.88076	8.2984	8.27411
ILMN_1805410	10.3845	10.284	10.0154
ILMN_1654696	6.67615	7.04334	6.2775
ILMN_2389064	5.92262	5.78932	5.91769
ILMN_3182984	5.35662	5.10106	4.83589
ILMN_1691501	4.7918	3.3416	4.07326
ILMN_1709024	4.70335	4.4892	4.80346
ILMN_1775330	11.1299	11.1671	11.1054
ILMN_1698363	4.72371	5.19876	5.06745
ILMN_1812249	5.40065	5.20607	5.09996
ILMN_1737624	4.57127	4.5406	4.09083
ILMN_2168276	4.46051	4.65794	4.49853
ILMN_2413318	7.05704	7.3197	6.99849
ILMN_1811264	9.47256	9.27035	9.40041
ILMN_1810855	5.08704	5.41024	5.28955
ILMN_2141118	5.20303	4.9385	4.97645
ILMN_2145490	4.1872	4.52756	4.42465
ILMN_3248556	5.36416	5.20261	5.07338
ILMN_1663484	5.39582	5.57686	5.92868
ILMN_2073543	10.3363	10.0159	10.3269
ILMN_3238170	4.82597	4.05511	4.55402
ILMN_2185427	5.1759	5.53989	5.30928
ILMN_3245646	5.52851	5.1809	4.6497
ILMN_1774990	10.2669	10.0481	10.0055
ILMN_2369826	7.49917	8.29885	8.09732
ILMN_1806189	4.85097	4.60887	4.85268
ILMN_1751559	5.11294	4.89326	4.66098
ILMN_1801118	10.7472	10.9943	11.1934
ILMN_2273447	5.09363	5.38853	5.24312
ILMN_2369580	10.3806	10.2185	10.3716
ILMN_1733581	6.28589	6.5308	6.74683
ILMN_3248631	4.89419	4.94013	4.87523
ILMN_1799100	4.73167	4.5792	4.63551
ILMN_1713884	8.2255	8.42575	8.14046
ILMN_1687821	4.8401	4.43591	5.1559
ILMN_1667665	5.2644	5.21014	5.60047
ILMN_1784128	5.2034	4.75171	4.70284
ILMN_1787324	9.71703	9.66037	9.66037
ILMN_1815812	5.57543	5.86609	5.70112
ILMN_1689710	4.70223	4.30041	4.77157
ILMN_1656871	5.38857	5.28965	5.52156
ILMN_1717324	6.68922	6.55127	6.62985
ILMN_2194828	10.7457	10.8803	10.92
ILMN_1727444	7.82243	8.26235	8.8482
ILMN_1681032	5.88253	5.68055	5.75658
ILMN_1759261	5.74337	5.86552	5.79052
ILMN_1777129	7.8554	7.94471	7.63493
ILMN_1765880	10.4571	10.616	10.6885
ILMN_1685289	10.5235	10.8067	10.694
ILMN_1656452	9.04591	9.04183	9.13372
ILMN_1783333	11.8497	11.6264	11.5564
ILMN_1729450	4.35128	5.42792	5.00114
ILMN_1790650	9.82288	10.1031	9.57411
ILMN_1746829	4.20535	4.06338	3.95294
ILMN_3237636	5.9627	5.59696	5.89876
ILMN_1658290	8.66026	8.81013	8.6496
ILMN_2135991	4.91837	4.92522	4.73664
ILMN_1693630	7.64815	7.57378	7.35662
ILMN_1711703	7.59411	7.49986	7.58252
ILMN_1683370	4.59556	4.18187	4.4739
ILMN_1773407	8.41744	8.17712	8.23459
ILMN_1754241	5.00951	4.79819	5.57045
ILMN_1806149	7.78985	8.1617	8.31605
ILMN_1790537	9.32414	9.44405	9.6788
ILMN_2137003	5.25427	4.54173	4.60524
ILMN_1759411	6.44657	6.77017	5.69488
ILMN_2112599	10.1034	9.90871	9.93247
ILMN_3246915	5.9871	5.22804	5.03901
ILMN_1795662	3.88743	4.24197	4.07352
ILMN_1806657	5.53536	5.51622	5.60019
ILMN_1697800	5.24494	4.96705	4.57697
ILMN_1690911	8.43121	7.98663	8.21421
ILMN_3246732	5.26686	5.77631	5.27886
ILMN_1676222	4.99642	3.60179	4.24009
ILMN_1713956	4.97383	5.21088	4.64832
ILMN_1874870	4.63314	4.29936	4.89796
ILMN_1759325	8.59599	8.58664	8.39821
ILMN_2179726	9.14487	8.8395	8.90067
ILMN_3237452	6.27271	7.04415	6.34606
ILMN_3195203	8.16588	8.59599	8.42524
ILMN_3234124	6.48762	6.8265	6.88198
ILMN_1811991	6.44025	6.64187	6.61417
ILMN_2388539	8.06746	8.08252	7.96554
ILMN_1765923	7.48978	7.51518	7.49893
ILMN_1778382	4.80757	5.20913	5.34433
ILMN_1661735	5.12123	5.62069	4.8599
ILMN_3239959	6.66163	6.99901	6.64161
ILMN_2099487	5.2405	4.78475	5.21265
ILMN_1654013	5.24125	5.35371	5.41219
ILMN_1727078	6.79912	6.73454	6.97067
ILMN_1783645	5.20042	5.23878	5.0433
ILMN_1656427	6.86403	6.40593	6.91697
ILMN_2113016	5.93199	6.1822	5.98128
ILMN_1698650	5.35907	5.76854	5.1879
ILMN_1732374	5.34545	5.5723	4.93363
ILMN_1686835	7.30211	5.93837	7.0591
ILMN_1687725	4.51103	5.46586	4.27993
ILMN_3307733	8.85538	8.8482	8.41205
ILMN_1750404	4.67247	3.96602	4.89792
ILMN_1681252	5.39613	5.41697	5.32857
ILMN_1719224	13.0901	12.9795	12.7832
ILMN_1670707	5.36244	5.0408	5.11098
ILMN_1688703	5.01446	5.48634	4.88008
ILMN_2075221	5.69952	5.40366	5.43802
ILMN_1702526	6.36065	6.90323	6.43369
ILMN_1763688	9.71139	9.70227	10.0019
ILMN_1765645	5.51071	4.86468	5.58321
ILMN_1808625	4.57277	4.64324	5.04467
ILMN_1757693	5.82351	5.2671	6.44042
ILMN_1776490	9.20728	9.07221	8.70337
ILMN_3307509	5.02004	5.09203	4.69773
ILMN_1721055	4.69464	5.02234	4.37055
ILMN_1656069	5.19883	4.59033	4.92425
ILMN_2056687	6.90495	6.57373	6.4419
ILMN_1688422	5.22228	4.77087	4.79962
ILMN_2398926	9.51412	9.52613	9.47655
ILMN_1700515	9.06142	8.80157	8.69429
ILMN_1712985	9.274	9.14993	9.05741
ILMN_1741924	5.04713	5.1353	5.26312
ILMN_1688997	4.9141	5.71762	5.80244
ILMN_2225746	5.87972	6.65014	6.37343
ILMN_1747347	5.48068	6.11808	6.29603
ILMN_2201533	11.5134	11.3813	11.3157
ILMN_1750401	8.54811	8.38171	8.37674
ILMN_1812441	7.73618	7.26972	7.74112
ILMN_1717579	4.26683	5.47549	4.849
ILMN_1676731	6.83537	6.49732	6.27949
ILMN_1675097	5.2888	5.46431	4.2087
ILMN_1707292	5.17898	5.82798	5.55985
ILMN_1772296	5.7651	5.95392	5.7486
ILMN_1755711	6.98101	7.05216	6.88903
ILMN_1702676	5.94587	6.58534	6.26193
ILMN_1743621	5.45854	5.46617	5.96985
ILMN_1711823	9.67116	10.2237	10.0785
ILMN_1807533	8.64758	8.556	8.23213
ILMN_3238314	4.15385	4.18156	4.93049
ILMN_1710619	4.8151	5.28686	5.34698
ILMN_1810107	5.09463	5.3972	5.74311
ILMN_1797155	5.39965	5.05073	5.41313
ILMN_2221784	4.65918	5.32114	5.33598
ILMN_2185604	4.12228	4.11646	4.05785
ILMN_1806330	5.16904	5.19494	5.35677
ILMN_1752947	10.0427	10.3474	10.4638
ILMN_1762071	7.71018	7.83413	7.84938
ILMN_1705414	6.17381	6.32685	6.55025
ILMN_2341690	8.97861	8.6716	8.89247
ILMN_1672554	7.59788	7.68916	7.76379
ILMN_1661351	4.99255	4.85681	5.24206
ILMN_1783682	5.91668	5.40705	5.06151
ILMN_2221076	7.83168	8.06415	7.85873
ILMN_3269835	5.06086	4.41857	5.06236
ILMN_3307757	5.18436	5.63029	5.40069
ILMN_1682761	4.27537	5.51897	4.48419
ILMN_3194613	4.67329	5.07969	4.78665
ILMN_3263062	6.35695	6.53385	6.36266
ILMN_3245824	6.11877	6.42162	6.58781
ILMN_2043615	10.2213	10.5155	10.6717
ILMN_1805131	6.96555	7.31659	7.09023
ILMN_2390310	8.21632	8.13443	7.63344
ILMN_3236709	4.71042	5.07146	4.99226
ILMN_2280731	7.43424	7.2896	7.53857
ILMN_1688727	7.77761	7.33866	7.27103
ILMN_2382724	9.20022	9.31121	9.26599
ILMN_3247139	7.16386	7.12784	6.9534
ILMN_1713803	5.78263	6.54356	6.69323
ILMN_1707137	6.91259	7.48323	6.78621
ILMN_3247988	5.73619	5.30549	5.04076
ILMN_2351795	3.80171	4.11061	4.66848
ILMN_1671693	9.06066	9.26878	9.19277
ILMN_2207328	9.08137	9.75743	9.6922
ILMN_3179127	5.05085	4.64855	4.58364
ILMN_1705656	4.51163	5.51433	4.75772
ILMN_3261278	4.62367	4.29772	4.42305
ILMN_1658110	8.46728	8.21988	8.91722
ILMN_1722133	5.1566	4.8822	5.19357
ILMN_3250914	4.89132	4.83984	4.91847
ILMN_3250066	5.07721	5.1196	4.95319
ILMN_1771012	5.57933	5.13976	4.84724
ILMN_1805998	7.95772	8.46051	8.14025
ILMN_1736130	7.10736	7.26355	7.24811
ILMN_1801822	8.85375	9.10967	8.71162
ILMN_1682941	4.21741	3.83016	4.94426
ILMN_1746670	5.41273	4.78605	5.11315
ILMN_2196588	6.52575	6.67404	6.14605
ILMN_1673320	5.47074	4.84136	5.16429
ILMN_1690442	6.23889	5.07434	5.83957
ILMN_1735401	5.02167	5.32871	4.98904
ILMN_1670718	4.46008	4.99909	4.39726
ILMN_2173500	4.89851	5.18895	4.4956
ILMN_2169089	5.81661	5.97955	6.0969
ILMN_1716006	6.15102	6.49571	5.99282
ILMN_1748916	8.34797	8.81253	8.61854
ILMN_2182531	10.1113	10.1273	9.71914
ILMN_1796074	7.5909	7.96921	7.78159
ILMN_1784905	4.72988	4.92305	5.06939
ILMN_3237707	4.38411	4.63404	4.83256
ILMN_1719097	8.54571	8.64713	8.3138
ILMN_1787844	11.0238	10.8407	11.0879
ILMN_2362439	5.4509	4.67162	4.63369
ILMN_1703695	8.18194	7.64925	8.68331
ILMN_1664920	8.82669	8.72029	9.02459
ILMN_1718365	5.2985	5.03477	5.74205
ILMN_1800031	4.75999	5.1237	4.6401
ILMN_1719207	5.42844	4.76789	5.50691
ILMN_1785933	4.08717	4.28603	4.75935
ILMN_2406892	10.4708	10.4673	10.3772
ILMN_1798728	11.4837	11.5315	11.5528
ILMN_1663349	5.22155	4.99789	4.98995
ILMN_2199298	6.10122	6.51061	6.39406
ILMN_1683905	6.18531	6.63596	6.69094
ILMN_1808202	8.90572	8.96309	9.02497
ILMN_1657148	6.07322	6.55166	6.28863
ILMN_1678052	8.5266	8.76521	8.87728
ILMN_1655225	6.99849	7.07881	6.98629
ILMN_1780504	5.3358	5.39639	5.45405
ILMN_2408796	6.85188	6.53095	6.78773
ILMN_1813374	7.63685	7.4301	7.53639
ILMN_2262462	7.07211	7.03717	6.9747
ILMN_2350421	6.60629	6.69835	6.59082
ILMN_3187980	5.22771	5.37079	4.22149
ILMN_1730818	6.58722	6.09984	6.16326
ILMN_1782782	5.59958	5.21789	4.75068
ILMN_2233279	14.7833	14.5893	14.7937
ILMN_1717793	10.9924	10.9418	10.9401
ILMN_1773163	4.46526	4.35128	4.34629
ILMN_1674926	4.8356	5.26073	4.98753
ILMN_1734346	5.94741	5.76169	5.58778
ILMN_2400546	5.63322	4.84441	4.32697
ILMN_1788337	4.71874	4.99697	4.63354
ILMN_3240538	5.32898	5.3185	5.54639
ILMN_1707943	5.15885	4.40961	5.78213
ILMN_1730945	5.20885	4.84775	4.41322
ILMN_2173891	6.78653	6.84912	6.78065
ILMN_1684854	4.08356	3.95531	3.9542
ILMN_1694759	9.14405	9.20991	9.01169
ILMN_1784299	9.95837	10.4937	10.4689
ILMN_3251733	10.5254	10.7698	10.6271
ILMN_1801572	6.43601	6.86092	6.42795
ILMN_1755335	4.88358	4.87448	4.94056
ILMN_1801697	5.36988	5.74418	5.43733
ILMN_1735608	6.32437	5.97353	5.83309
ILMN_1681124	5.03711	5.21571	5.29419
ILMN_2383484	9.2423	8.95185	9.10306
ILMN_1759184	11.0511	11.0523	10.9592
ILMN_1790951	9.50771	10.1383	9.93156
ILMN_1772074	6.32654	6.40907	6.5264
ILMN_1726181	8.7317	8.63725	8.40246
ILMN_1671374	11.1094	11.1687	11.0675
ILMN_1729546	7.03281	7.55392	7.60783
ILMN_2195397	4.74472	4.82766	4.40485
ILMN_1757914	11.4467	11.3771	11.4827
ILMN_1714419	4.53711	4.63557	4.05413
ILMN_1682339	5.7053	5.39969	5.87305
ILMN_1762713	4.70527	4.39163	4.57309
ILMN_1762439	6.99182	6.5286	6.73089
ILMN_1703288	9.91223	9.78298	9.48325
ILMN_2326282	8.72231	9.12508	8.99324
ILMN_3268564	9.12366	9.5876	9.50005
ILMN_3188110	10.6044	10.801	10.7213
ILMN_1737005	6.92027	7.05862	6.92501
ILMN_2396813	8.93838	8.74694	9.0966
ILMN_1806937	10.554	10.7359	10.6967
ILMN_1721583	5.67795	5.25673	5.35724
ILMN_1786707	6.03023	6.47486	6.15563
ILMN_3253728	4.62782	5.59764	4.5639
ILMN_1750400	8.96239	9.15921	9.29537
ILMN_1662187	4.6975	5.24376	4.58382
ILMN_3247438	5.00083	4.79751	5.33738
ILMN_1765684	10.7774	11.1625	11.0037
ILMN_3242508	4.74634	4.85499	4.92796
ILMN_1721628	4.91036	5.30077	4.8708
ILMN_1699309	5.25388	4.73504	4.90277
ILMN_1762330	4.30787	5.07121	4.19741
ILMN_2394613	4.01167	4.67929	4.45577
ILMN_1662578	8.42799	8.17459	8.54444
ILMN_1753903	5.17927	5.0528	4.64471
ILMN_2401730	6.73494	6.66494	6.44657
ILMN_1751234	9.66228	9.73847	9.58562
ILMN_1760955	5.61278	5.14179	4.94395
ILMN_1792088	5.48821	5.16757	5.33504
ILMN_1658206	5.27713	5.23412	5.53456
ILMN_2385662	5.45196	4.80235	4.94429
ILMN_1756811	4.25174	5.22197	4.80152
ILMN_1725906	6.17455	6.06154	5.72366
ILMN_2114185	5.03797	5.34468	5.61559
ILMN_1714222	5.77406	5.18912	5.5855
ILMN_1713952	8.84065	8.87948	8.56314
ILMN_2089656	5.98062	6.37316	6.25917
ILMN_1746677	5.16074	5.87273	5.49744
ILMN_1782991	6.11808	5.59317	5.66922
ILMN_2077886	8.43871	8.21779	8.35283
ILMN_1656088	4.6358	4.37848	3.81984
ILMN_1710993	5.12033	5.13996	4.37081
ILMN_1727540	9.40489	9.17557	9.15839
ILMN_1789140	4.80215	4.82662	4.96549
ILMN_1777963	5.52545	5.47555	5.09263
ILMN_1674817	7.21064	6.93271	6.72741
ILMN_2073446	7.15272	7.54234	7.62293
ILMN_1706483	10.0591	10.0862	9.98295
ILMN_1676725	5.70351	5.36266	6.11796
ILMN_1679816	5.32232	5.08197	4.15536
ILMN_2354696	4.07429	5.1199	4.81976
ILMN_1723567	4.48708	4.55639	4.75652
ILMN_1755835	4.86803	5.21879	4.55113
ILMN_1786273	9.21142	9.39041	9.2745
ILMN_2082130	9.37069	9.68397	9.63467
ILMN_1655485	7.82651	7.78849	7.79833
ILMN_2371470	6.55918	6.93618	6.69047
ILMN_1759464	6.12155	6.33501	6.41051
ILMN_1684246	5.38756	4.65446	5.22086
ILMN_1767230	4.87219	4.99838	5.84034
ILMN_1691441	4.84441	4.3557	5.22459
ILMN_1744089	5.1918	4.943	5.78151
ILMN_1784207	10.6746	10.5553	10.6812
ILMN_1677974	4.33656	4.79721	4.40415
ILMN_3246014	5.24531	5.86744	4.93656
ILMN_1805474	9.39151	9.65979	9.58021
ILMN_1747531	5.03307	5.54792	6.00408
ILMN_3241665	6.01122	6.4083	6.29511
ILMN_1787280	7.86812	8.2919	8.06066
ILMN_1723256	4.88569	5.39506	4.51896
ILMN_1705904	4.2394	5.06023	4.81288
ILMN_1726023	4.30372	4.29893	4.44585
ILMN_1806635	4.40024	4.70985	4.32111
ILMN_2137404	4.61655	4.57014	3.84877
ILMN_1684186	5.42138	4.82693	4.65139
ILMN_1707503	9.63437	10.1541	10.4818
ILMN_1699205	4.90374	4.61205	4.98414
ILMN_2083742	4.44887	4.68709	5.05269
ILMN_1784827	5.13207	5.79872	5.00208
ILMN_2076940	6.97913	6.62623	6.74813
ILMN_1762204	4.64901	4.61009	5.11059
ILMN_2064311	5.89272	5.5743	5.37089
ILMN_1657860	7.06577	7.16935	7.18276
ILMN_1815307	4.97696	3.98749	5.15994
ILMN_1676016	5.40816	4.9653	5.35904
ILMN_2387496	4.59459	4.5725	4.75663
ILMN_2121189	3.4217	4.6163	3.82627
ILMN_1734915	6.08247	6.33242	6.26524
ILMN_1809448	4.70534	5.42246	5.06178
ILMN_1733298	4.95563	4.89098	5.0729
ILMN_1672811	7.02444	7.37038	7.41535
ILMN_1772790	5.52613	5.20684	5.10686
ILMN_1754894	6.26939	5.95797	6.08494
ILMN_1757415	8.54502	7.87482	8.20378
ILMN_1675024	3.92793	4.82174	4.42781
ILMN_1675055	8.49296	8.40332	8.19035
ILMN_1701101	5.41003	5.32134	5.1668
ILMN_1761999	5.32656	4.60778	4.50478
ILMN_1784186	5.62083	5.70101	4.49303
ILMN_1765430	5.22657	5.41532	5.60305
ILMN_1676322	7.55506	7.47963	7.33223
ILMN_1751569	5.04453	4.8704	4.58487
ILMN_3236244	9.29161	9.67179	9.42061
ILMN_1792551	5.11704	5.1748	3.7924
ILMN_1777437	6.04973	5.90358	5.25479
ILMN_1704674	5.04245	5.54058	5.36342
ILMN_1806963	5.71353	5.94337	5.73978
ILMN_1797301	5.02844	4.80029	5.16913
ILMN_2284113	4.84807	4.82888	4.71412
ILMN_2388955	4.96189	4.90352	5.01513
ILMN_1708393	5.06873	5.69076	4.86596
ILMN_1690209	6.5143	7.07756	6.81175
ILMN_1669123	5.75133	5.49878	5.50014
ILMN_2047460	3.91695	4.2353	4.24967
ILMN_1789058	6.84451	7.13809	6.7592
ILMN_1790713	5.51627	6.31069	6.4245
ILMN_1734486	9.04147	9.65816	9.35192
ILMN_1742738	5.01376	4.61764	5.10334
ILMN_1691299	4.60282	4.92448	5.25216
ILMN_1652963	4.40405	4.52397	4.97855
ILMN_3251643	4.89085	5.49607	5.01471
ILMN_1657683	8.13646	7.99777	8.28617
ILMN_1703119	5.00304	5.15741	5.60538
ILMN_2157091	5.09172	4.3154	5.09211
ILMN_2187071	6.17759	5.81972	5.53636
ILMN_3256801	5.72653	6.50007	6.0069
ILMN_3244105	5.09328	5.4824	5.45142
ILMN_1797735	5.06661	4.70518	5.09806
ILMN_1670064	5.42745	5.77517	5.79378
ILMN_2196232	5.52761	5.46953	5.52845
ILMN_1693226	7.77638	7.51933	7.45095
ILMN_1705419	5.93759	5.25734	4.86981
ILMN_1719831	4.88207	5.3573	4.91905
ILMN_1708714	4.64777	4.82143	4.81661
ILMN_3307252	5.33274	5.15406	5.4712
ILMN_1659975	7.90828	7.52069	7.53328
ILMN_1789436	7.99216	7.75569	8.41744
ILMN_1705677	4.51382	5.08652	5.08379
ILMN_1749317	5.12501	5.23857	5.89434
ILMN_1681732	5.46275	5.42524	5.71372
ILMN_1720561	4.41664	4.24076	4.81079
ILMN_1723568	3.77232	4.98342	4.82487
ILMN_1666825	5.15508	4.47479	5.36869
ILMN_1667966	9.57993	8.89786	9.84487
ILMN_2193498	5.67149	5.8107	5.80603
ILMN_1665300	7.90189	8.08024	7.75934
ILMN_1692834	5.13861	6.01379	5.75432
ILMN_1704222	5.59495	5.39261	4.85906
ILMN_1681741	7.55653	7.60948	7.37958
ILMN_1790202	8.73128	8.5834	8.37278
ILMN_1735143	5.49504	5.5625	5.11784
ILMN_1681340	9.30141	9.94193	9.12142
ILMN_1729509	10.4465	10.5901	10.5616
ILMN_1660602	8.54109	8.22042	8.07429
ILMN_1722788	4.92965	4.59362	5.45376
ILMN_1801941	9.17183	9.3538	9.36177
ILMN_1793543	4.24967	3.8511	4.32098
ILMN_1742611	9.09965	9.13895	8.7857
ILMN_1661595	7.62568	7.90228	7.63377
ILMN_1702231	5.88174	5.80435	5.56531
ILMN_1748291	8.10164	8.87989	8.36495
